sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
322,"Patient-side expenses, items",0,,0.37,UNCHECKED,UNREVIEWED,,0,40757637,Optional resident items,Observation,MAPS_TO,,<auto>,1751446485547,
550,Arrhythmia,0,,1.00,UNCHECKED,UNREVIEWED,,0,45881345,Arrhythmia,Meas Value,MAPS_TO,,<auto>,1751446448942,
271,Ugandan shilling,0,,1.00,UNCHECKED,UNREVIEWED,,0,44818667,Ugandan shilling,Currency,MAPS_TO,,<auto>,1751446431888,
1691,Multivitamin & Iron,0,,0.38,UNCHECKED,UNREVIEWED,,0,763334,Multivitamin multimineral supplement,Device,MAPS_TO,,<auto>,1751446449081,
1308,Enalapril,0,,1.00,UNCHECKED,UNREVIEWED,,0,1341927,enalapril,Drug,MAPS_TO,,<auto>,1751446521757,
732,Cirrhosis of Liver,0,,1.00,UNCHECKED,UNREVIEWED,,0,4064161,Cirrhosis of liver,Condition,MAPS_TO,,<auto>,1751446486977,
267,Credit card,0,,1.00,UNCHECKED,UNREVIEWED,,0,1989734,Credit card,Meas Value,MAPS_TO,,<auto>,1751446492531,
677,Generic composition substitution,0,,0.67,UNCHECKED,UNREVIEWED,,0,45880312,Substitution,Meas Value,MAPS_TO,,<auto>,1751446449919,
1661,Noradrenaline,0,,0.85,UNCHECKED,UNREVIEWED,,0,4150617,Urine norepinephrine measurement,Measurement,MAPS_TO,,<auto>,1751446486168,
867,Nausea and vomiting,0,,1.00,UNCHECKED,UNREVIEWED,,0,27674,Nausea and vomiting,Condition,MAPS_TO,,<auto>,1751446448888,
425,Dose pack,0,,0.66,UNCHECKED,UNREVIEWED,,0,4244127,Ice bag,Device,MAPS_TO,,<auto>,1751446486881,
1091,grunting baby,0,,1.00,UNCHECKED,UNREVIEWED,,0,4345687,Grunting baby,Condition,MAPS_TO,,<auto>,1751446450411,
896,Has regular sex partner,0,,0.73,UNCHECKED,UNREVIEWED,,0,764392,Has same sex partner,Observation,MAPS_TO,,<auto>,1751446449798,
904,Chronic obstructive pulmonary disease,0,,1.00,UNCHECKED,UNREVIEWED,,0,36308250,Chronic obstructive pulmonary disease,Meas Value,MAPS_TO,,<auto>,1751446450883,
1518,"Levonorgestrel, Ethinylestradiol",0,,0.68,UNCHECKED,UNREVIEWED,,0,40042023,estradiol / ethinyl estradiol / levonorgestrel Oral Tablet,Drug,MAPS_TO,,<auto>,1751446433032,
1324,Gentian Violet,0,,1.00,UNCHECKED,UNREVIEWED,,0,959362,gentian violet,Drug,MAPS_TO,,<auto>,1751446449472,
1262,Beclomethasone Dipropionate,0,,0.91,UNCHECKED,UNREVIEWED,,0,40164074,beclomethasone dipropionate 1 MG,Drug,MAPS_TO,,<auto>,1751446488062,
1358,Midazolam,0,,1.00,UNCHECKED,UNREVIEWED,,0,708298,midazolam,Drug,MAPS_TO,,<auto>,1751446450078,
875,Numbness of Foot,0,,1.00,UNCHECKED,UNREVIEWED,,0,4206594,Numbness of foot,Condition,MAPS_TO,,<auto>,1751446487322,
325,Pediatric inpatient service,0,,0.79,UNCHECKED,UNREVIEWED,,0,44803441,Inpatient services,Observation,MAPS_TO,,<auto>,1751446522385,
59,Cryptococcus Sp Ag presence in serum test,1,,0.81,UNCHECKED,UNREVIEWED,,0,3023174,Cryptococcus sp Ag [Presence] in Serum,Measurement,MAPS_TO,,<auto>,1751446464334,
503,Rash,0,,1.00,UNCHECKED,UNREVIEWED,,0,45885200,Rash,Meas Value,MAPS_TO,,<auto>,1751446433167,
516,Ragweed,0,,1.00,UNCHECKED,UNREVIEWED,,0,4239367,Ambrosia,Observation,MAPS_TO,,<auto>,1751446450304,
1720,Rheumatic Fever Without Heart Involvement (I00),0,,0.77,UNCHECKED,UNREVIEWED,,0,440735,Rheumatic fever without heart involvement,Condition,MAPS_TO,,<auto>,1751446450401,
266,Mobile money,0,,0.72,UNCHECKED,UNREVIEWED,,0,42072943,Mobile,Geography,MAPS_TO,,<auto>,1751446488538,
1515,"Acetaminophen,Pseudo-ephedrine,Dextrometorphan,Chlorpheniramine",0,,0.47,UNCHECKED,UNREVIEWED,,0,40003597,acetaminophen / chlorpheniramine / dextromethorphan / pseudoephedrine Oral Tablet,Drug,MAPS_TO,,<auto>,1751446494179,
1561,Insulin NPH,0,,0.82,UNCHECKED,UNREVIEWED,,0,3004211,Insulin NPH [Mass] of Dose,Measurement,MAPS_TO,,<auto>,1751446522639,
1328,Haloperidol,0,,1.00,UNCHECKED,UNREVIEWED,,0,766529,haloperidol,Drug,MAPS_TO,,<auto>,1751446487755,
1463,Famciclovir,0,,1.00,UNCHECKED,UNREVIEWED,,0,1703603,famciclovir,Drug,MAPS_TO,,<auto>,1751446450676,
1514,Sorbitol,0,,1.00,UNCHECKED,UNREVIEWED,,0,970011,sorbitol,Drug,MAPS_TO,,<auto>,1751446488862,
1347,Lignocaine & Adrenaline,0,,0.44,UNCHECKED,UNREVIEWED,,0,4027386,Poisoning by lidocaine,Condition,MAPS_TO,,<auto>,1751446451599,
575,Personal History of Allergy to Unspecified Medicinal Agent,0,,0.46,UNCHECKED,UNREVIEWED,,0,37396414,No known animal allergy,Observation,MAPS_TO,,<auto>,1751446506600,
982,Swelling of Skin,0,,1.00,UNCHECKED,UNREVIEWED,,0,4102120,Swelling of skin,Condition,MAPS_TO,,<auto>,1751446450736,
940,Numbness and tingling of skin,0,,1.00,UNCHECKED,UNREVIEWED,,0,42872381,Numbness and tingling sensation of skin,Condition,MAPS_TO,,<auto>,1751446450427,
1382,Pheniramine Maleate,0,,0.82,UNCHECKED,UNREVIEWED,,0,46275806,pheniramine maleate 20 MG,Drug,MAPS_TO,,<auto>,1751446465279,
853,Oral sores,0,,0.56,UNCHECKED,UNREVIEWED,,0,136332,Dry form of cutaneous leishmaniasis,Condition,MAPS_TO,,<auto>,1751446494627,
603,Every forty-eight hours,0,,0.71,UNCHECKED,UNREVIEWED,,0,4245250,Every forty eight hours,Meas Value,MAPS_TO,,<auto>,1751446522918,
542,calcium channel blocker allergy,0,,0.91,UNCHECKED,UNREVIEWED,,0,4166009,Allergy to calcium channel blocker,Observation,MAPS_TO,,<auto>,1751446418549,
1753,Assistants,0,,0.63,UNCHECKED,UNREVIEWED,,0,4081588,Care assistant,Observation,MAPS_TO,,<auto>,1751446506972,
1061,Confirmed diagnosis,0,,1.00,UNCHECKED,UNREVIEWED,,0,32893,Confirmed diagnosis,Condition Status,MAPS_TO,,<auto>,1751446451306,
1111,Daily cigarette use,0,,0.81,UNCHECKED,UNREVIEWED,,0,37171454,Uses electronic cigarette daily,Observation,MAPS_TO,,<auto>,1751446452224,
951,Serious adverse event,0,,0.83,UNCHECKED,UNREVIEWED,,0,45884383,Adverse event,Meas Value,MAPS_TO,,<auto>,1751446488607,
830,Vision difficulties,0,,0.74,UNCHECKED,UNREVIEWED,,0,45880744,Difficult,Meas Value,MAPS_TO,,<auto>,1751446489683,
1173,Cannabis Abuse,0,,1.00,UNCHECKED,UNREVIEWED,,0,434327,Cannabis abuse,Condition,MAPS_TO,,<auto>,1751446419062,
163,Urine turbidity,0,,0.86,UNCHECKED,UNREVIEWED,,0,37116945,Turbidity (property),Observation,MAPS_TO,,<auto>,1751446494998,
231,Eosinophils,0,,1.00,UNCHECKED,UNREVIEWED,,0,45884164,Eosinophils,Meas Value,MAPS_TO,,<auto>,1751446489945,
64,Test not performed due to lack of availability of test materials,0,,0.52,UNCHECKED,UNREVIEWED,,0,45884199,Test not performed,Meas Value,MAPS_TO,,<auto>,1751446452501,
1183,Evidence of cardiac enlargement,0,,0.65,UNCHECKED,UNREVIEWED,,0,40481759,Enlargement,Observation,MAPS_TO,,<auto>,1751446451946,
1213,Hepatitis B vaccination,0,,0.84,UNCHECKED,UNREVIEWED,,0,44809268,Hepatitis B vaccination invitation,Observation,MAPS_TO,,<auto>,1751446523423,
248,Hematology,0,,1.00,UNCHECKED,UNREVIEWED,,0,706284,Hematology,Meas Value,MAPS_TO,,<auto>,1751446495337,
1577,Sodium hyaluronate & Oxymetazoline,0,,0.53,UNCHECKED,UNREVIEWED,,0,40237932,sodium hyaluronate 1 MG/ML,Drug,MAPS_TO,,<auto>,1751446451519,
1455,Cyclobenzaprine,0,,1.00,UNCHECKED,UNREVIEWED,,0,778711,cyclobenzaprine,Drug,MAPS_TO,,<auto>,1751446419599,
1651,Glycopyrrolate,0,,0.89,UNCHECKED,UNREVIEWED,,0,19081297,glycopyrrolate 1 MG,Drug,MAPS_TO,,<auto>,1751446452942,
1581,Brimonidine & timolol,0,,0.58,UNCHECKED,UNREVIEWED,,0,40771497,Collection date and time of Specimen,Observation,MAPS_TO,,<auto>,1751446489201,
346,Cervical lymphadenopathy,0,,1.00,UNCHECKED,UNREVIEWED,,0,4133459,Cervical lymphadenopathy,Condition,MAPS_TO,,<auto>,1751446452175,
413,Hours,0,,1.00,UNCHECKED,UNREVIEWED,,0,41942732,Hours,Geography,MAPS_TO,,<auto>,1751446453148,
1613,Efavirenz (ENV or EFZ),0,,0.45,UNCHECKED,UNREVIEWED,,0,1738135,efavirenz,Drug,MAPS_TO,,<auto>,1751446452502,
1600,Benzyl penicillin Procaine,0,,0.72,UNCHECKED,UNREVIEWED,,0,1728416,penicillin G,Drug,MAPS_TO,,<auto>,1751446453169,
803,Loss of Appetite,0,,1.00,UNCHECKED,UNREVIEWED,,0,1035049,Loss of appetite,Meas Value,MAPS_TO,,<auto>,1751446483743,
454,Pad,0,,1.00,UNCHECKED,UNREVIEWED,,0,4236179,Pad,Observation,MAPS_TO,,<auto>,1751446452598,
409,Syphilitic Cirrhosis,0,,1.00,UNCHECKED,UNREVIEWED,,0,4053079,Syphilitic cirrhosis,Condition,MAPS_TO,,<auto>,1751446495972,
1741,Tuberculosis of the peritonium (A18.3),0,,0.47,UNCHECKED,UNREVIEWED,,0,194268,Tuberculous peritonitis,Condition,MAPS_TO,,<auto>,1751446508167,
441,Vial,0,,1.00,UNCHECKED,UNREVIEWED,,0,36307933,Vial,Meas Value,MAPS_TO,,<auto>,1751446453342,
832,Mastoiditis,0,,1.00,UNCHECKED,UNREVIEWED,,0,374655,Mastoiditis,Condition,MAPS_TO,,<auto>,1751446453652,
347,Malignant neoplasm,0,,1.00,UNCHECKED,UNREVIEWED,,0,37153816,Malignant neoplasm,Observation,MAPS_TO,,<auto>,1751446452828,
660,Drug would interfere with upcoming laboratory testing,0,,0.42,UNCHECKED,UNREVIEWED,,0,4034850,Laboratory test,Measurement,MAPS_TO,,<auto>,1751446467131,
1311,Etophylline & Theophylline,0,,0.65,UNCHECKED,UNREVIEWED,,0,1237049,theophylline,Drug,MAPS_TO,,<auto>,1751446484260,
619,"Thrice daily, before meals",0,,0.59,UNCHECKED,UNREVIEWED,,0,761992,Once daily before food,Meas Value,MAPS_TO,,<auto>,1751446452276,
739,Dehydration,0,,1.00,UNCHECKED,UNREVIEWED,,0,435796,Dehydration,Condition,MAPS_TO,,<auto>,1751446453861,
901,Patient condition resolved,0,,1.00,UNCHECKED,UNREVIEWED,,0,4153217,Patient condition resolved,Observation,MAPS_TO,,<auto>,1751446524053,
1144,Acute Hepatitis,0,,1.00,UNCHECKED,UNREVIEWED,,0,4243475,Acute hepatitis,Condition,MAPS_TO,,<auto>,1751446496494,
1318,Furosemide,0,,1.00,UNCHECKED,UNREVIEWED,,0,956874,furosemide,Drug,MAPS_TO,,<auto>,1751446453969,
623,"Once daily, in the evening",0,,0.68,UNCHECKED,UNREVIEWED,,0,4288400,"Once a day, in the evening",Meas Value,MAPS_TO,,<auto>,1751446490080,
1076,Memory Loss,0,,1.00,UNCHECKED,UNREVIEWED,,0,439147,Amnesia,Condition,MAPS_TO,,<auto>,1751446467465,
1484,Odansetron hydrochloride,0,,0.61,UNCHECKED,UNREVIEWED,,0,4243214,Pinene hydrochloride,Observation,MAPS_TO,,<auto>,1751446509052,
1044,Medical record observations,0,,0.73,UNCHECKED,UNREVIEWED,,0,4073730,Documenting observations,Observation,MAPS_TO,,<auto>,1751446420756,
752,Excessive Tear Production,0,,1.00,UNCHECKED,UNREVIEWED,,0,4166890,Excessive tear production,Condition,MAPS_TO,,<auto>,1751446453669,
328,Unit of currency,0,,0.72,UNCHECKED,UNREVIEWED,,0,44818696,No currency,Currency,MAPS_TO,,<auto>,1751446485009,
1248,Amitriptyline,0,,1.00,UNCHECKED,UNREVIEWED,,0,710062,amitriptyline,Drug,MAPS_TO,,<auto>,1751446490566,
1226,Measles-Rubella vaccine,0,,0.76,UNCHECKED,UNREVIEWED,,0,4151031,MMR vaccination status,Observation,MAPS_TO,,<auto>,1751446524527,
1267,Caffeine Citrate,0,,0.83,UNCHECKED,UNREVIEWED,,0,1134439,caffeine,Drug,MAPS_TO,,<auto>,1751446454557,
57,Abbott Determine(R) test kit,0,,0.46,UNCHECKED,UNREVIEWED,,0,42059620,Abbott,Geography,MAPS_TO,,<auto>,1751446453205,
338,Meningitis,0,,1.00,UNCHECKED,UNREVIEWED,,0,45876620,Meningitis,Meas Value,MAPS_TO,,<auto>,1751446421155,
1564,Dextran,0,,1.00,UNCHECKED,UNREVIEWED,,0,1352890,dextran,Drug,MAPS_TO,,<auto>,1751446485324,
1280,Chloroquine,0,,1.00,UNCHECKED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,<auto>,1751446454023,
1766,Drains,0,,1.00,UNCHECKED,UNREVIEWED,,0,42041559,Drains,Geography,MAPS_TO,,<auto>,1751446501022,
221,Normal,0,,1.00,UNCHECKED,UNREVIEWED,,0,45884153,Normal,Meas Value,MAPS_TO,,<auto>,1751446490777,
1778,Loss of taste,0,,1.00,UNCHECKED,UNREVIEWED,,0,4289517,Loss of taste,Condition,MAPS_TO,,<auto>,1751446468032,
1437,Amoxicillin & Clauvulanate,0,,0.49,UNCHECKED,UNREVIEWED,,0,40105046,amoxicillin / clavulanate Oral Tablet,Drug,MAPS_TO,,<auto>,1751446497395,
1244,Albendazole,0,,1.00,UNCHECKED,UNREVIEWED,,0,1753745,albendazole,Drug,MAPS_TO,,<auto>,1751446453580,
1775,Presence of Symptoms,0,,0.78,UNCHECKED,UNREVIEWED,,0,1620677,Recurrence of symptoms,Meas Value,MAPS_TO,,<auto>,1751446509710,
1038,Detailed location information,0,,0.56,UNCHECKED,UNREVIEWED,,0,44803685,Information,Observation,MAPS_TO,,<auto>,1751446453893,
89,Four plus,0,,0.61,UNCHECKED,UNREVIEWED,,0,41942423,Four,Geography,MAPS_TO,,<auto>,1751446501379,
606,Every eight hours,0,,1.00,UNCHECKED,UNREVIEWED,,0,4145087,Every eight hours,Meas Value,MAPS_TO,,<auto>,1751446485692,
966,Test name,0,,0.71,UNCHECKED,UNREVIEWED,,0,37020558,Information communication technology name,Measurement,MAPS_TO,,<auto>,1751446421467,
211,Few,0,,1.00,UNCHECKED,UNREVIEWED,,0,45878239,Few,Meas Value,MAPS_TO,,<auto>,1751446453731,
1384,Phenytoin,0,,1.00,UNCHECKED,UNREVIEWED,,0,740910,phenytoin,Drug,MAPS_TO,,<auto>,1751446454241,
272,Tanzanian shilling,0,,1.00,UNCHECKED,UNREVIEWED,,0,44818665,Tanzanian shilling,Currency,MAPS_TO,,<auto>,1751446455179,
1785,Respiratory PCR,0,,0.72,UNCHECKED,UNREVIEWED,,0,45882738,Respiratory,Meas Value,MAPS_TO,,<auto>,1751446491335,
1497,Apressoline,0,,0.55,UNCHECKED,UNREVIEWED,,0,41999153,Lessolo,Geography,MAPS_TO,,<auto>,1751446501921,
1407,Sulfamethoxazole & Trimethoprim,0,,0.69,UNCHECKED,UNREVIEWED,,0,40081388,sulfamethoxazole / trimethoprim Oral Tablet,Drug,MAPS_TO,,<auto>,1751446454705,
1571,"Nitrofurasone, Neomycin, Dexamethasone (Otofuran®)",0,,0.42,UNCHECKED,UNREVIEWED,,0,40027174,dexamethasone / neomycin Otic Solution,Drug,MAPS_TO,,<auto>,1751446455316,
589,Allergy to Eggs,0,,0.63,UNCHECKED,UNREVIEWED,,0,3966148,Whole Egg IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),Measurement,MAPS_TO,,<auto>,1751446454253,
1216,Tetanus booster,0,,0.75,UNCHECKED,UNREVIEWED,,0,4015929,Requires a tetanus booster,Observation,MAPS_TO,,<auto>,1751446486516,
1637,Biperidene lactate,0,,0.77,UNCHECKED,UNREVIEWED,,0,724908,biperiden,Drug,MAPS_TO,,<auto>,1751446468765,
95,B negative,0,,0.79,UNCHECKED,UNREVIEWED,,0,46237872,B Neg,Meas Value,MAPS_TO,,<auto>,1751446491694,
613,Every 30 min,0,,0.86,UNCHECKED,UNREVIEWED,,0,4021820,Every thirty minutes,Meas Value,MAPS_TO,,<auto>,1751446455698,
1519,Levonorgestrel,0,,1.00,UNCHECKED,UNREVIEWED,,0,1589505,levonorgestrel,Drug,MAPS_TO,,<auto>,1751446455801,
387,Diabetes insipidus,0,,1.00,UNCHECKED,UNREVIEWED,,0,1245117,Vasopressin-related polyuria,Condition,MAPS_TO,,<auto>,1751446502446,
910,Problem list,0,,0.79,UNCHECKED,UNREVIEWED,,0,44788656,Problem link,Relationship,MAPS_TO,,<auto>,1751446487031,
1502,Dypirone,0,,0.46,UNCHECKED,UNREVIEWED,,0,41944817,Iron,Geography,MAPS_TO,,<auto>,1751446491911,
663,Try another treatment first,0,,0.65,UNCHECKED,UNREVIEWED,,0,45769570,First line treatment,Procedure,MAPS_TO,,<auto>,1751446455269,
1114,Babinski Sign,0,,1.00,UNCHECKED,UNREVIEWED,,0,1621235,Babinski sign,Meas Value,MAPS_TO,,<auto>,1751446502774,
690,Example Option 2,0,,0.55,UNCHECKED,UNREVIEWED,,0,4166132,Examination of optic disc,Procedure,MAPS_TO,,<auto>,1751446455399,
8,Metronidazole,0,,1.00,UNCHECKED,UNREVIEWED,,0,1707164,metronidazole,Drug,MAPS_TO,,<auto>,1751446456144,
811,Memory problems,0,,0.88,UNCHECKED,UNREVIEWED,,0,45879929,Memory problem,Meas Value,MAPS_TO,,<auto>,1751446456291,
1231,Ciprofloxacin,0,,1.00,UNCHECKED,UNREVIEWED,,0,1797513,ciprofloxacin,Drug,MAPS_TO,,<auto>,1751446487557,
1375,P Dextrose And Electrolyte Solution,0,,0.64,UNCHECKED,UNREVIEWED,,0,4091295,Urea and electrolytes,Measurement,MAPS_TO,,<auto>,1751446422681,
795,IUD Contraception,0,,0.78,UNCHECKED,UNREVIEWED,,0,44790600,FP1002 status,Observation,MAPS_TO,,<auto>,1751446469478,
1767,Condition upon discharge from OR,0,,0.66,UNCHECKED,UNREVIEWED,,0,44791108,Discharge from care,Observation,MAPS_TO,,<auto>,1751446455223,
1417,Trypsin Chymotrypsin,0,,0.96,UNCHECKED,UNREVIEWED,,0,19096710,chymotrypsin,Drug,MAPS_TO,,<auto>,1751446503209,
647,Not Urgent,0,,0.64,UNCHECKED,UNREVIEWED,,0,21498112,Urgent,Meas Value,MAPS_TO,,<auto>,1751446423009,
127,Present,0,,1.00,UNCHECKED,UNREVIEWED,,0,45879438,Present,Meas Value,MAPS_TO,,<auto>,1751446487840,
392,Acute Cholecystitis,0,,1.00,UNCHECKED,UNREVIEWED,,0,198809,Acute cholecystitis,Condition,MAPS_TO,,<auto>,1751446492665,
1012,Preventing Mother to Child Transmission Visit,0,,0.41,UNCHECKED,UNREVIEWED,,0,45765032,Neuromuscular transmission motion sensor,Device,MAPS_TO,,<auto>,1751446499315,
1103,Poor Fetal Growth,0,,1.00,UNCHECKED,UNREVIEWED,,0,80204,Fetal growth restriction,Condition,MAPS_TO,,<auto>,1751446456007,
91,Positive,0,,1.00,UNCHECKED,UNREVIEWED,,0,45884084,Positive,Meas Value,MAPS_TO,,<auto>,1751446455470,
1078,Barbiturate abuse,0,,1.00,UNCHECKED,UNREVIEWED,,0,436371,Barbiturate abuse,Condition,MAPS_TO,,<auto>,1751446456048,
1119,Smoker,0,,0.93,UNCHECKED,UNREVIEWED,,0,4274663,Smoke,Observation,MAPS_TO,,<auto>,1751446492853,
847,Diaphragm,0,,1.00,UNCHECKED,UNREVIEWED,,0,45882907,Diaphragm,Meas Value,MAPS_TO,,<auto>,1751446503474,
359,Procedure date/time,0,,0.53,UNCHECKED,UNREVIEWED,,0,1091695,Procedure end date and time,Observation,MAPS_TO,,<auto>,1751446457075,
934,Current some day smoker,0,,1.00,UNCHECKED,UNREVIEWED,,0,45884037,Current some day smoker,Meas Value,MAPS_TO,,<auto>,1751446456909,
1498,Bebe Sirop,0,,0.65,UNCHECKED,UNREVIEWED,,0,4027630,Drinks alone,Observation,MAPS_TO,,<auto>,1751446455746,
1422,Vitamin K,0,,1.00,UNCHECKED,UNREVIEWED,,0,19010128,vitamin K,Drug,MAPS_TO,,<auto>,1751446493257,
1067,Visual Field Scotoma,0,,1.00,UNCHECKED,UNREVIEWED,,0,4050743,Visual field scotoma,Condition,MAPS_TO,,<auto>,1751446423733,
1690,Nystatin & Zinc Oxide,0,,0.55,UNCHECKED,UNREVIEWED,,0,911064,zinc oxide,Drug,MAPS_TO,,<auto>,1751446499939,
576,allergy to ertapenem,0,,0.67,UNCHECKED,UNREVIEWED,,0,1717963,ertapenem,Drug,MAPS_TO,,<auto>,1751446488582,
911,Some,0,,1.00,UNCHECKED,UNREVIEWED,,0,45876729,Some,Meas Value,MAPS_TO,,<auto>,1751446493411,
1094,Muscle Stiffiness,0,,0.69,UNCHECKED,UNREVIEWED,,0,4050941,Muscle rigidity,Condition,MAPS_TO,,<auto>,1751446436640,
1304,Disodium Hydrogen Citrate,0,,0.66,UNCHECKED,UNREVIEWED,,0,4190302,Sodium hydrogen exchange,Observation,MAPS_TO,,<auto>,1751446470420,
356,Imaging contrast type,0,,0.51,UNCHECKED,UNREVIEWED,,0,21491854,Type of Contrast given,Observation,MAPS_TO,,<auto>,1751446456871,
11,Levothyroxine sodium,0,,0.88,UNCHECKED,UNREVIEWED,,0,40169798,levothyroxine sodium 1 MG,Drug,MAPS_TO,,<auto>,1751446457687,
1754,General,0,,1.00,UNCHECKED,UNREVIEWED,,0,45883919,General,Meas Value,MAPS_TO,,<auto>,1751446488945,
284,Mobile money type,0,,0.56,UNCHECKED,UNREVIEWED,,0,42072943,Mobile,Geography,MAPS_TO,,<auto>,1751446437122,
700,Admission to hospital decision,0,,0.89,UNCHECKED,UNREVIEWED,,0,8715,Hospital admission,Observation,MAPS_TO,,<auto>,1751446504664,
1675,Vitamins A and D,0,,0.57,UNCHECKED,UNREVIEWED,,0,19009405,vitamin D,Drug,MAPS_TO,,<auto>,1751446494053,
1196,"X-ray of bilateral hips, 2 views",0,,0.60,UNCHECKED,UNREVIEWED,,0,37207200,Plain X-ray of bilateral hips,Procedure,MAPS_TO,,<auto>,1751446457976,
894,Had sex without condom,0,,0.53,UNCHECKED,UNREVIEWED,,0,4163903,CT without contrast,Procedure,MAPS_TO,,<auto>,1751446500761,
388,Drug-Induced Diabetes Mellitus,0,,1.00,UNCHECKED,UNREVIEWED,,0,4202383,Drug-induced diabetes mellitus,Condition,MAPS_TO,,<auto>,1751446456750,
1630,Pentavalent Vaccine (Penta),0,,0.37,UNCHECKED,UNREVIEWED,,0,1361635,"dengue virus live antigen, CYD serotype 1 100000 UNT / dengue virus live antigen, CYD serotype 2 100000 UNT / dengue virus live antigen, CYD serotype 3 100000 UNT / dengue virus live antigen, CYD serotype 4 100000 UNT Injection",Drug,MAPS_TO,,<auto>,1751446424618,
43,VDRL,0,,0.83,UNCHECKED,UNREVIEWED,,0,4299241,VDRL test,Measurement,MAPS_TO,,<auto>,1751446456886,
1672,Tobramycin,0,,1.00,UNCHECKED,UNREVIEWED,,0,902722,tobramycin,Drug,MAPS_TO,,<auto>,1751446504960,
374,Multisystem inflammatory syndrome associated with severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection in adult,0,,0.75,UNCHECKED,UNREVIEWED,,0,756039,Respiratory infection caused by COVID-19,Condition,MAPS_TO,,<auto>,1751446513004,
1238,Pyrazinamide,0,,1.00,UNCHECKED,UNREVIEWED,,0,1759455,pyrazinamide,Drug,MAPS_TO,,<auto>,1751446458412,
320,Rehabilitation service,0,,1.00,UNCHECKED,UNREVIEWED,,0,4150864,Rehabilitation service,Observation,MAPS_TO,,<auto>,1751446471345,
472,Milliliter,0,,1.00,UNCHECKED,UNREVIEWED,,0,8587,milliliter,Unit,MAPS_TO,,<auto>,1751446424994,
712,Subjective Findings,0,,0.77,UNCHECKED,UNREVIEWED,,0,4114518,Subjective,Meas Value,MAPS_TO,,<auto>,1751446494654,
355,Imaging procedure history,0,,0.66,UNCHECKED,UNREVIEWED,,0,4190468,Staging - procedure intent,Meas Value,MAPS_TO,,<auto>,1751446458638,
437,In right ear,0,,0.90,UNCHECKED,UNREVIEWED,,0,45877067,Right ear,Meas Value,MAPS_TO,,<auto>,1751446505460,
833,CARDIAC MURMUR (on exam),0,,0.57,UNCHECKED,UNREVIEWED,,0,4185579,Crescendo cardiac murmur,Condition,MAPS_TO,,<auto>,1751446470782,
493,Cough,0,,1.00,UNCHECKED,UNREVIEWED,,0,1989721,Cough,Meas Value,MAPS_TO,,<auto>,1751446458742,
1557,Propranalol,0,,0.74,UNCHECKED,UNREVIEWED,,0,1353766,propranolol,Drug,MAPS_TO,,<auto>,1751446471809,
1654,Hydrocortisone hemorrhoidal,0,,0.69,UNCHECKED,UNREVIEWED,,0,195562,Hemorrhoids,Condition,MAPS_TO,,<auto>,1751446438020,
1404,Silver Sulphadiazene,0,,0.67,UNCHECKED,UNREVIEWED,,0,4100025,Silver sulfadiazine adverse reaction,Observation,MAPS_TO,,<auto>,1751446513617,
781,Hyperuricaemia,0,,1.00,UNCHECKED,UNREVIEWED,,0,4147761,Hyperuricemia,Condition,MAPS_TO,,<auto>,1751446425468,
197,gram-positive cocci,0,,1.00,UNCHECKED,UNREVIEWED,,0,4241096,Gram-positive coccus,Observation,MAPS_TO,,<auto>,1751446459169,
1115,Thickening of Tendon Sheath,0,,1.00,UNCHECKED,UNREVIEWED,,0,4184113,Thickening of tendon sheath,Condition,MAPS_TO,,<auto>,1751446457802,
1662,Parenteral nutrition (peripheral at least),0,,0.72,UNCHECKED,UNREVIEWED,,0,4047462,Peripheral line feeding,Procedure,MAPS_TO,,<auto>,1751446458598,
888,Pain of breast,0,,1.00,UNCHECKED,UNREVIEWED,,0,73819,Pain of breast,Condition,MAPS_TO,,<auto>,1751446506252,
1742,Tuberculosis Of Central Nervous System (A17.9),0,,0.66,UNCHECKED,UNREVIEWED,,0,374267,Tuberculosis of central nervous system,Condition,MAPS_TO,,<auto>,1751446490461,
417,Intraosseous,0,,1.00,UNCHECKED,UNREVIEWED,,0,36662420,Intraosseous,Meas Value,MAPS_TO,,<auto>,1751446438421,
1297,Dextrose,0,,0.85,UNCHECKED,UNREVIEWED,,0,4080761,Right,Meas Value,MAPS_TO,,<auto>,1751446425748,
599,Non-coded frequency,0,,0.63,UNCHECKED,UNREVIEWED,,0,4238822,Gene frequency,Condition,MAPS_TO,,<auto>,1751446472269,
324,Outpatient department,0,,0.79,UNCHECKED,UNREVIEWED,,0,44790591,Patient transfer to outpatient department,Observation,MAPS_TO,,<auto>,1751446506318,
686,Preparation,0,,0.79,UNCHECKED,UNREVIEWED,,0,43532443,ling preparation,Drug,MAPS_TO,,<auto>,1751446514038,
583,Food Allergy,0,,1.00,UNCHECKED,UNREVIEWED,,0,45877251,Food allergy,Meas Value,MAPS_TO,,<auto>,1751446459538,
426,Cartridge,0,,1.00,UNCHECKED,UNREVIEWED,,0,45768322,Cartridge,Device,MAPS_TO,,<auto>,1751446458947,
